Time	Magnitude	Latitude	Longitude	Depth	ClosestLakeID	ClosestLakeDist_km
2006.390206	5.59	-27.608	-112.541	15	214	3903.35005752054
2006.391257	5.55	-20.383	168.892	28.7	1782	1828.64949012617
2006.398232	6.36	-8.065	110.348	15	5071	343.077435343107
2006.402122	5.66	19.249	121.177	25	6757	271.118152840022
2006.405451	5.6	-42.084	88.416	15	1390	2806.1004973636
2006.406894	5.66	-45.768	-75.671	25	588	310.467386263192
2006.406968	5.94	-3.751	140.069	27.6	1215	318.454889537627
2006.406976	6.01	-15.36	-173.013	15	290	2822.41389042801
2006.423734	6.03	1.019	-28.122	10	1560	1225.97310356759
2006.436606	5.77	-47.498	32.336	13.5	599	1951.97689899505
2006.44813	6.48	51.776	177.075	14	705	1165.7984174247
2006.450886	5.58	1.536	126.374	25	1035	715.871619079774
2006.451156	5.79	45.392	97.397	12.5	734	136.911859814082
2006.45245	5.57	-15.434	-174.949	10	290	2747.4660764601
2006.453449	5.52	1.205	121.836	24.4	482	372.877516695759
2006.455433	5.5	40.377	143.691	20	1588	448.114937150951
2006.460697	5.97	32.885	-39.652	10	762	2168.79915004362
2006.465211	5.61	51.547	-130.649	15	707	333.774190823501
2006.468239	6.03	6.864	92.464	18.5	1042	724.282029620795
2006.483534	6.24	52.246	176.097	25.9	705	1083.98695465884
2006.484287	5.75	-60.465	153.833	10	525	1926.92377512805
2006.485298	6.27	6.431	92.668	21.8	1042	721.135922419664
2006.488368	5.81	26.842	55.853	17.5	8870	327.539289565696
2006.496415	5.51	51.078	-179.226	21.3	376	1409.44573020872
2006.499895	5.72	-56.614	-142.427	10	2247	3525.53963960435
2006.508324	5.77	39.091	71.739	21.7	1843	131.672511837358
2006.519662	5.53	-11.591	-13.431	10	9910492	2051.60149938105
2006.525981	5.71	-8.512	67.778	10	3551	2276.93807878286
2006.52923	5.74	-61.01	-36.779	10	304	1940.66240167888
2006.536586	6.19	-28.65	-72.482	10	15203	575.183894633214
2006.538937	7.72	-9.328	107.323	25.3	5071	262.066009998792
2006.544591	5.52	32.907	96.186	9.9	330	245.889453734114
2006.544811	6.41	-5.533	150.709	26.8	5747	566.586438347887
2006.573111	5.59	23.488	-64.019	15	519	963.916624642053
2006.573734	5.91	26.807	-111.228	15	1422	176.954277048391
2006.583476	5.86	-11.133	116.826	15	3157	853.829448153398
2006.591611	5.56	-33.116	-68.835	20	15203	35.0057835497619
2006.594392	5.6	37.352	74.67	15	1843	193.914125828942
2006.59483	5.86	26.17	144.079	20	1019	1152.83833694231
2006.615111	5.63	-55.53	-124.713	10	880	3399.49894412275
2006.617737	5.79	-4.672	126.865	16	314	627.866468051839
2006.618038	5.68	-9.187	150.526	15	5747	335.942463302091
2006.618804	5.66	51.154	179.262	20	705	1332.32937622035
2006.622051	5.94	-58.969	149.272	10	758	1793.53175103343
2006.622251	5.89	-28.802	61.678	15.4	986	1839.50556085123
2006.624611	5.65	46.557	142.002	16.4	9910482	536.440183587717
2006.628986	5.57	16.214	-97.401	26.8	375	244.487906129088
2006.631419	5.99	49.884	156.441	26	705	604.143300869312
2006.631496	6.98	-61.01	-34.416	17.2	304	2067.17672248876
2006.650203	5.7	51.317	-179.483	25	376	1399.61466213743
2006.65462	5.65	-10.828	165.109	20	5747	1934.8204649762
2006.660304	5.7	-17.704	65.848	10	986	1836.09155781281
2006.690273	5.87	26.247	-86.757	14	1332	571.111507930058
2006.693384	5.5	35.534	78.167	12.1	684	156.653035201321
2006.70611	6.33	-3.018	129.536	17	1220	758.171044119762
2006.71475	5.64	-26.162	-175.567	23.6	290	1615.20514535909
2006.720843	5.98	-9.009	110.433	25	5071	400.049641438844
2006.729516	5.56	-17.806	41.747	10	1082	473.137457322233
2006.738035	5.95	46.431	153.466	12.8	705	1044.84608799877
2006.738577	6.89	-16.658	-171.985	28	290	2729.27864068011
2006.744785	5.53	7.273	-34.726	6	15066	1435.95382258647
2006.760341	5.72	-41.168	80.449	15	1390	3417.61288098263
2006.761627	5.74	-49.847	-114.628	10	883	2906.40728917861
2006.766808	5.76	-23.746	-175.436	15	290	1863.00287249594
2006.769111	6.29	20.7	120.104	17.5	6757	452.806890497213
2006.770058	5.75	-51.045	28.962	10	599	2278.85846181987
2006.771623	5.99	-56.047	-122.304	10	880	3239.89731508183
2006.773439	5.66	37.211	142.845	23.1	1588	245.032608349503
2006.774129	5.74	8.353	-103.11	10	4328	1123.65192040856
2006.786348	6.71	19.887	-156.065	29	2468	3851.5977775619
2006.7872	5.85	-50.76	162.417	10	525	732.324742826923
2006.795033	5.75	4.828	-82.712	20	16689	573.593257686306
2006.799317	6.7	-13.484	-76.573	24.4	929	279.085857814172
2006.79974	5.82	13.389	121.599	20	755	88.2743311336782
2006.804577	6.06	-45.876	95.98	10	1390	2488.5659961305
2006.808726	6.37	29.329	140.533	11	1019	746.69934762742
2006.849378	6.56	-6.523	151.25	20	5747	530.736311826101
2006.851808	5.62	47.063	154.077	25	705	961.610318362152
2006.870493	5.53	-25.157	-112.109	10	214	4022.91262494926
2006.87204	5.69	-62.881	-161.321	10	2247	2729.92400630953
2006.8733	5.54	-52.071	139.777	10	758	1120.79626183458
2006.876803	6.17	28.575	130.042	25.9	4542	896.917153097971
2006.878633	5.54	11.101	-87.859	17.5	168	216.898642495663
2006.880438	5.69	-55.641	-24.977	10	304	2672.11854402248
2006.882382	6.06	-4.637	-104.824	10	4328	2570.39866128847
2006.89618	5.6	-23.473	-175.585	20	290	1884.70087660524
2006.909382	5.62	53.756	-35.516	10	1407	1431.11113078451
2006.911654	5.99	-21.524	-174.411	15	290	2131.51389922077
2006.912769	6.23	-53.812	-134.106	10	880	4032.37902668172
2006.913032	5.63	-29.529	-112.196	10	214	3761.48565959653
2006.914674	6.34	-8.271	118.796	25	3157	480.306884694174
2006.919499	5.59	-0.434	-19.79	10	9910492	1237.70579905362
2006.919792	5.67	-50.708	162.706	10	525	716.151005506559
2006.926334	5.75	-35.303	-104.632	10	214	2837.69018857071
2006.92912	5.74	-53.956	159.204	10	525	1148.46161896127
2006.930251	5.67	-8.881	126.747	25	219	853.127069288904
2006.94583	5.5	-41.284	-86.022	10	214	1104.10690213326
2006.954136	5.75	-35.241	-105.959	10	214	2951.38497826381
2006.958345	5.83	-21.34	-174.462	15	290	2148.19433849539
2006.967822	5.58	13.328	125.915	15	1188	432.880345851026
2006.972832	6.18	10.58	92.389	25.4	1042	710.699564008114
2006.981065	5.84	42.153	76.05	10	638	82.0014940390971
2006.982939	6.99	21.823	120.609	10	9920016	518.751000922865
2006.984102	5.61	-55.573	147.077	10	758	1404.71649748373
2006.993442	6.62	13.27	51.434	15	814	1074.37172043475
2006.994131	5.55	5.506	-82.698	19.7	16689	510.758809095626
2006.99691	5.54	-38.005	-71.4	17.7	11320	19.8210849542626
2006.997811	5.63	-28.599	-112.206	10	214	3816.28362600281
2007.010823	5.79	55.552	-156.101	17.6	927	222.795985752359
2007.018573	6.09	8.08	92.479	17.5	1042	689.079195283564
2007.019092	6.04	39.823	70.28	14.8	581	55.5975836240841
2007.021655	5.73	59.34	-137.18	12.5	509	174.62305969687
2007.037186	5.51	-61.209	-33.972	10	304	2092.99263212243
2007.03871	5.62	-4.668	-105.158	10	4328	2581.7231416061
2007.043871	5.62	-58.014	-64.738	10	304	422.185711513939
2007.044412	6.22	10.114	58.773	10	2017	1794.19765472291
2007.046253	5.6	-5.566	101.467	15	1308	285.16471601813
2007.04754	5.76	-9.969	109.651	25	5071	412.5513592818
2007.05069	6.22	-55.203	-29.59	10	304	2402.96219651668
2007.054011	7.47	1.127	126.285	22	1035	680.386023990935
2007.057658	5.79	-3.341	146.525	15	844	392.210410400797
2007.058666	5.51	-43.076	41.837	15	557	1852.70770714256
2007.077905	6.86	-54.92	146.24	10	758	1330.61314829689
2007.079812	6.58	21.081	144.944	20	1019	1721.90939137625
2007.082847	5.52	-37.785	77.939	10	1390	3587.57737544197
2007.091439	5.57	35.278	-36.172	15	1407	2144.17475895592
2007.093423	6.19	19.358	-78.376	15	2777	296.345433482371
2007.093463	6.17	-55.869	-122.749	10	880	3271.0926542871
2007.114144	5.98	35.879	-10.287	15	945	377.941787916564
2007.114392	6.09	5.546	126.328	24	502	345.889339583025
2007.118581	5.92	-29.596	-112.15	10	214	3753.84702536167
2007.120675	5.71	0.33	97.252	18.4	160	303.774485957692
2007.131831	5.65	6.038	-82.638	15	16689	460.521913261959
2007.132394	5.61	1.764	30.841	25	24	12.2184657330093
2007.133762	5.82	-20.158	173.299	15	290	2087.34610036323
2007.13576	6.72	-1.039	127.006	25	314	641.077344653296
2007.138842	5.72	38.368	39.296	10	317	49.6666619009832
2007.145326	5.68	-45.248	-72.316	25	104	147.965480702236
2007.146088	6.35	-7.024	-80.524	24.8	929	657.523189274063
2007.146653	5.5	1.042	-85.334	13.1	2037	662.615787972809
2007.150241	5.89	26.167	-110.454	15	6735	180.824709174918
2007.1509	5.69	-29.243	-177.13	19	290	1240.64319266213
2007.153985	5.69	-44.661	35.276	10	599	1763.04719632778
2007.159391	6.12	-55.322	-29.231	10	304	2421.80550395534
2007.162126	5.98	26.581	-44.663	15	575	2564.27631922776
2007.167336	5.74	-55.127	-129.164	10	880	3682.68460514576
2007.168998	5.58	33.614	-38.653	10	762	2156.81519471408
2007.173606	6.43	-0.52	100.534	17.9	1510	10.2879545838645
2007.178533	5.5	3.116	-31.769	10	1560	1134.07242646715
2007.179927	6.19	-58.168	-7.973	10	304	3573.36170863113
2007.182233	5.68	-11.474	66.277	10	986	2023.6123033368
2007.186067	5.7	74.236	8.635	15	2112	739.622191968083
2007.1897	5.61	-28.8	-177.04	15	290	1287.99778685458
2007.205877	6.01	4.577	-78.508	10	3064	401.217603009549
2007.211196	5.73	-60.716	154.344	10	525	1934.56905485055
2007.21768	5.91	-3.388	86.73	21	2645	1311.51044327348
2007.224446	5.8	-53.849	140.932	10	758	1270.91261732562
2007.226781	5.74	38.396	20.453	15	2559	107.017041185143
2007.228778	5.51	22.045	143.104	15	1019	1578.75844315467
2007.23583	5.82	-6.211	29.75	10.3	6	83.3326188012289
2007.237814	5.62	-31.65	-71.853	20	15203	291.922581359788
2007.2407	5.73	-14.596	178.026	10	290	2698.99910632386
2007.243078	6.24	-56.024	-123.065	10	880	3286.6831113968
2007.243854	5.62	1.305	122.723	25	482	428.267657915131
2007.246711	8.07	-8.389	157.092	15	5747	1062.89340085243
2007.247414	6.15	-45.34	-72.85	25	104	160.544802585492
2007.254845	5.9	-17.213	66.747	15	986	1933.9648914761
2007.255039	5.72	31.001	141.664	26.7	1019	573.245440018388
2007.255695	5.61	-17.201	-176.821	22.1	290	2503.20165592114
2007.255755	6.35	37.384	-24.658	14	5380	1450.26892565147
2007.258716	5.93	-55.266	-123.54	10	880	3334.62284706051
2007.26139	5.76	-39.845	46.081	10	557	1796.56978592093
2007.27657	5.99	-61.764	161.352	10	525	1886.04428218622
2007.279307	6.08	-35.051	-108.83	10	214	3199.97325396278
2007.285581	5.82	-63.33	170.115	10	525	2020.16884947608
2007.286943	6.37	-58.054	148.188	10	758	1684.93697572186
2007.296423	6.14	25.612	125.275	15	8210	578.918699707955
2007.319877	6.06	-60.813	-20.396	10	304	2823.88966085275
2007.325536	5.61	-53.987	5.835	15	599	3039.8675259798
2007.333555	5.55	-34	-178.911	17.6	290	707.207467191223
2007.336084	6.22	-1.476	-14.95	9.3	9910492	1000.6225180517
2007.338451	6.06	34.315	81.96	10	1002	33.5798363538824
2007.3442	6.02	-44.902	-80.766	15	883	689.397864060949
2007.364961	5.58	-55.323	-128.016	10	880	3606.68681072926
2007.368576	6.29	20.484	100.771	14.8	6234	198.950183463696
2007.370636	5.52	-2.799	136.857	23.9	1220	135.095277350381
2007.375678	5.75	-7.339	151.968	20	5747	548.876976753721
2007.387257	5.7	52.312	-31.833	10	1054	1514.50952050993
2007.388907	5.65	21.929	-96.274	25	463	334.013602147617
2007.404244	6.04	-1.065	127.41	29.1	314	683.082543664504
2007.404956	5.5	-18.495	-173.715	15	290	2470.33633742925
2007.408121	5.51	-60.122	-26.548	19.5	304	2495.871281803
2007.416562	6.1	23.05	101.08	10	711	87.308554084006
2007.423404	5.76	-14.869	166.78	27.1	1782	2018.26427304546
2007.424076	5.67	-60.277	-26.968	15	304	2471.60005516379
2007.448509	5.87	-36.171	-100.254	10	214	2435.35552764472
2007.448646	5.54	10.383	125.289	17.8	1188	106.372651448719
2007.449573	5.59	-46.534	96.054	10	1390	2531.23419703426
2007.45184	5.85	1.727	30.748	23	24	21.7424082339284
2007.458626	6.31	-3.663	150.993	10	5747	755.914584474184
2007.459559	5.52	34.456	50.847	18	9101	196.532476437528
2007.47254	5.62	21.443	99.758	10	6234	130.390456304131
2007.474089	5.53	-16.914	-176.986	12.6	290	2529.6143618425
2007.474381	6.49	-55.879	-2.843	10	599	3580.59112575908
2007.482362	6	-10.446	108.169	15	5071	394.374994652765
2007.485611	6.69	-7.948	154.698	18	5747	811.745695840416
2007.486282	5.77	-15.805	-74.903	26.3	1567	528.337085085547
2007.499935	6.32	0.828	-30.314	15	1560	1028.99012653174
2007.516181	5.58	-26.193	-177.781	25	290	1520.66191762861
2007.528241	5.75	-55.055	-128.569	10	880	3648.84009200959
2007.532907	6.14	-15.426	168.676	10	1782	2124.12883823393
2007.533326	6.09	52.378	-168.108	15	927	914.352220571995
2007.534705	6.63	37.478	138.567	14.7	1588	134.681118800351
2007.538921	5.87	-2.86	36.268	10	450	97.0328307814444
2007.546671	5.57	42.909	82.29	18.1	2867	39.8779250797579
2007.550614	5.75	-54.939	-129.112	10	880	3685.73947861423
2007.552228	5.71	-2.842	141.821	10	844	212.755504529426
2007.554416	5.55	-4.052	-104.173	10	4328	2492.37851493802
2007.558584	5.77	-56.196	-142.012	10	2247	3550.03738809136
2007.561901	5.98	7.156	92.503	25	1042	709.93040978876
2007.564021	5.68	-62.761	155.868	10	525	2091.93074025839
2007.570718	5.87	53.625	169.674	28.8	705	627.28423039938
2007.573593	5.5	-35.53	-103.872	10	214	2764.41069434662
2007.575485	5.6	19.227	95.462	10	9920036	145.101479787977
2007.578248	6.18	-0.059	-17.756	15	9910492	1044.28412316858
2007.581409	6.19	46.869	142.016	10	9910482	510.197464674093
2007.582663	5.69	12.493	47.526	15	814	642.058873438174
2007.583925	5.9	-62.954	145.45	10	758	2224.43741966719
2007.588229	6.07	-4.876	-105.493	10	4328	2612.68297802593
2007.602261	5.51	25.859	-45.09	10	575	2473.93939768979
2007.612418	6.13	-60.551	153.991	15	525	1929.93452444298
2007.613779	5.55	-31.054	-13.423	24.5	3125	3146.54477851917
2007.619025	6.47	50.269	-177.522	20	376	1413.43771162375
2007.620426	6.46	-9.779	159.482	15	5747	1315.97389453318
2007.622436	5.85	-5.357	129.53	25	1220	769.199933690317
2007.63183	5.75	-0.208	-18.056	17.5	9910492	1079.35353225161
2007.631961	6.42	6.15	127.513	15	502	407.689637307095
2007.632844	5.72	-5.347	140.999	10	447	191.387730119068
2007.632981	6.55	8.027	-39.306	10	1927	1342.5130004878
2007.651517	5.73	-17.413	-172.255	15	290	2640.81976653949
2007.662773	5.58	2.33	127.191	20	502	697.28691278242
2007.665439	6.13	24.856	-109.849	10	1718	228.304929997395
2007.680217	5.95	-56.118	-123.259	10	880	3296.25624743929
2007.688093	6.75	2.948	-77.947	28.8	9920046	270.718749481276
2007.691348	5.51	-9.025	-109.363	10	4328	3175.8644531903
2007.698393	5.95	-57.606	-147.065	10	2247	3255.56882310476
2007.699496	5.73	-15.515	-175.954	15	290	2708.40940468592
2007.721654	5.55	-45.934	-76.446	10	588	355.130615676661
2007.733819	5.64	-6.969	-11.62	7.8	9910492	1524.01735061121
2007.736706	6.13	-21.262	169.326	17.5	1782	1825.58497885758
2007.742886	6.95	10.57	145.813	14	1215	1636.20860563469
2007.743257	7.41	-49.359	164.046	10	525	538.2266588614
2007.746959	5.89	-3.207	148.316	10	844	589.189373389911
2007.755039	6.23	2.52	92.851	17.5	160	682.585671553142
2007.755245	5.62	-8.302	116.872	20	3127	567.391086118063
2007.760512	6.07	18.752	147.09	20	1019	2032.28800593795
2007.785135	6.8	-44.789	167.487	20	525	50.8621722112246
2007.789311	5.5	-6.358	-107.302	10	4328	2823.8690518092
2007.793774	5.75	30.038	-42.612	10	762	2302.52672517721
2007.814873	5.55	-2.925	139.692	18.4	1215	230.346897540371
2007.815717	5.56	-3.316	143.868	15	844	134.165829324064
2007.827867	5.56	37.426	-121.81	15	5107	73.4837219104696
2007.829083	6.03	51.355	-178.357	28	376	1348.21834453945
2007.835425	5.59	-55.254	-129.027	10	880	3670.22983316266
2007.83864	5.64	-52.03	160.452	10	525	926.872653860501
2007.840816	5.69	-67.215	111.484	10	758	3395.58780052879
2007.855034	6.57	-51.368	161.152	10	525	839.160899498744
2007.870557	5.78	-22.993	-175.032	20	290	1956.26784495633
2007.881284	5.96	-22.027	173.638	10	290	1876.94346546208
2007.881879	5.77	43.41	-127.602	15	629	479.858100869224
2007.884997	5.7	-17.854	-173.067	25	290	2562.14506977621
2007.891926	5.6	-17.973	-174.449	25	290	2496.87856084303
2007.895984	5.64	-16.008	-172.431	15	290	2777.76513311061
2007.897791	6.46	-8.295	118.406	20	3157	496.076177042187
2007.902787	6.57	-11.018	162.22	16	5747	1621.40225104485
2007.907305	6.35	-36.751	-97.633	10	214	2193.42565250246
2007.92804	5.71	22.629	-45.068	10	575	2144.4726475052
2007.932	5.8	-60.42	-52.157	10	304	1125.53096352753
2007.933826	5.63	-7.556	37.601	10	790	203.577645805988
2007.938418	5.68	-3.571	144.522	25	844	174.104916772868
2007.941746	5.88	-61.975	-65.709	10	304	830.959862331638
2007.945205	5.79	52.114	-131.568	10	707	357.450637799982
2007.947052	6.16	-15.132	-172.193	17	290	2877.67833162588
2007.949656	5.53	-51.969	161.184	15	525	891.552677155291
2007.965527	5.67	39.401	33.131	12.5	728	54.7485417736221
2007.967509	5.65	-57.079	-141.287	10	2247	3596.33654834684
2007.970703	6.21	-2.458	139.114	20	1215	149.107228032079
2007.983354	6.36	52.479	-168.175	25	376	909.091455270831
2007.986789	5.63	-13.669	166.628	25	1782	2104.42073429627
2007.998008	5.58	40.295	72.82	20	3651	57.9389860255408
2008.009429	5.68	51.255	-130.455	15	707	343.959427848696
2008.010487	5.67	-62.216	-155.533	10	2247	2949.00123674769
2008.014055	5.88	-0.781	134.139	10	1220	421.153699880908
2008.020128	6.41	32.312	85.207	10	1405	121.195881919493
2008.022088	6.33	43.616	-127.493	15	629	476.612661472935
2008.031515	5.75	17.147	120.926	27.9	6757	63.2861039514287
2008.049983	5.6	-35.139	-111.955	12.5	883	3447.44480822013
2008.051414	5.53	-45.023	167.252	14.1	525	43.1136718289548
2008.055662	6.03	-15.274	-175.22	25	290	2755.99919000113
2008.056725	6.21	1.036	97.368	20	160	238.46474730961
2008.058159	5.5	14.456	-93.852	15	348	236.423052206462
2008.060712	5.86	6.93	-82.288	15	16689	361.916411001152
2008.088475	5.94	-2.337	28.893	10	79	60.09512142138
2008.091231	5.52	18.955	-67.025	16	519	483.212235232884
2008.1024	6.94	10.699	-41.891	15	575	1387.48550446011
2008.108187	6.55	-60.781	-25.564	10	304	2545.06466362981
2008.117269	6.17	-8.212	128.795	15.3	219	899.030169950449
2008.122977	5.75	-61.318	154.478	10	525	1987.21712901176
2008.135545	5.56	-53.182	-47.009	10	304	1354.76056989887
2008.137209	6.07	77.073	18.761	15	2112	949.750386271068
2008.13852	6.03	41.126	-114.859	10	71	194.719161491371
2008.139622	5.73	-2.308	99.833	27.3	1510	204.333870361196
2008.144188	6.75	-57.238	-23.519	14	304	2716.08419474498
2008.154107	6.25	26.815	142.526	20	1019	1046.13968397179
2008.157109	5.64	12.657	141.866	20	1215	1672.97576631521
2008.159097	5.7	-34.969	-109.042	10	214	3221.31116077313
2008.16417	5.61	-35.276	-179.276	20	290	580.300290372197
2008.168586	5.99	19.945	121.387	20	6757	347.361601913567
2008.171961	5.5	52.227	-173.703	15	376	1087.77608195522
2008.19058	5.64	52.191	-169.463	29.1	376	966.679553266604
2008.192949	6.44	-16.569	167.325	14	1782	1931.76793027964
2008.195925	6.01	-45.503	35.06	10	599	1835.19358622112
2008.201545	5.71	42.438	-126.731	10	4206	377.155369376627
2008.207518	5.58	-54.503	-135.43	10	2247	3975.57838982315
2008.216125	7.1	35.425	81.431	15	1135	53.9291507086414
2008.233826	5.63	17.274	-84.889	10	9910462	244.844518361283
2008.238044	5.81	20.184	122.002	12	6757	379.030015703251
2008.25081	5.72	-4.849	69.208	10.5	3551	1842.68868293361
2008.265817	5.5	12.653	143.864	15	1215	1743.20008263993
2008.274159	5.53	16.107	145.06	15	1215	2147.41494617174
2008.27658	7.1	-55.598	158.612	16	525	1320.8293070855
2008.277531	5.54	-14.743	67.047	10	986	2001.49327425574
2008.286723	5.7	-18.647	-175.715	22.7	290	2382.34543564029
2008.28736	6.45	51.826	-179.32	22.5	376	1348.67656090297
2008.288409	5.69	0.848	126.173	15	1035	652.266478915655
2008.292157	5.55	15.863	144.93	15	1215	2117.05121555858
2008.296054	6.08	-7.809	125.72	15	314	723.843966113071
2008.308747	5.98	22.882	121.78	18.3	1777	503.597769198356
2008.310774	6.47	-1.191	-23.597	15	1560	1555.15027551018
2008.317543	5.94	-49.058	164.306	15	525	499.849197495654
2008.319255	5.63	-35.527	-16.706	15.1	6767	2985.10490061245
2008.32215	6.07	-58.713	-24.92	15	304	2604.63433386217
2008.331458	6.6	51.823	-177.55	14	376	1273.06875601168
2008.359396	7.91	30.98	103.396	10	9920051	15.2873023524804
2008.36662	5.72	-56.842	-142.241	10	2247	3537.71498011838
2008.378197	5.94	-47.774	31.944	10	599	1971.77734575642
2008.379471	6.02	1.644	99.069	16.7	160	88.26462294663
2008.382303	5.58	-44.529	-78.044	15	1408	480.546007965761
2008.39101	6.48	7.342	-34.938	10	15066	1432.58135887656
2008.39372	5.87	4.445	-73.659	10	14366	32.3186451558147
2008.396453	5.89	55.947	-153.726	7.9	927	259.232838883868
2008.398702	5.56	8.333	-83.007	10	1860	321.580633503703
2008.400394	5.85	-56.657	147.46	10.6	758	1526.47786797774
2008.407001	6.29	63.941	-21.12	10	2212	115.42852414641
2008.408787	5.77	30.785	141.67	15	1019	596.896384451751
2008.409165	5.67	-54.815	0.938	10	599	3323.27975669454
2008.411206	6.41	-41.317	80.435	9.3	1390	3421.8124092252
2008.413332	5.79	-28.823	-112.07	10	214	3791.85738974979
2008.415072	6.5	-59.596	149.944	15	758	1868.31184714171
2008.42089	5.89	-8.164	120.203	17.5	3157	451.765739285889
2008.424627	6	-38.8	-91.218	10	214	1586.99306722948
2008.433998	6.38	37.961	21.528	16	2559	103.496586690093
2008.438538	5.91	-18.194	167.933	20	1782	1871.12817475469
2008.441079	5.54	-33.432	179.901	26.7	290	696.412051460467
2008.444161	5.9	-50.147	-113.916	10	883	2849.12231145729
2008.448977	6.88	39	140.841	13.3	1588	181.560163774206
2008.452729	6.02	-36.403	-107.596	10	214	3040.51110681497
2008.459241	5.94	4.958	-82.704	10	16689	560.982239511981
2008.469497	5.64	36.083	22	25	2559	315.293224557817
2008.471751	5.77	-8.882	157.861	16.7	5747	1141.46027294913
2008.473642	6.13	67.691	141.425	18.1	1057	275.401420420018
2008.479454	5.7	1.326	97.187	25.4	160	235.69221073896
2008.485931	6.57	10.944	91.887	21.3	1042	773.994528351953
2008.491534	5.51	35.676	88.346	18.1	453	90.6074723035005
2008.493531	6.96	-58.223	-22.011	10	304	2780.68659892014
2008.509355	5.73	45.304	151.037	29	640	1061.30336636692
2008.524068	5.64	-2.906	148.106	20	844	574.289520614728
2008.530114	6.2	21.021	121.19	11.6	6757	467.589131548948
2008.534465	5.73	-47.28	-12.252	15	1311	3692.13427632503
2008.541965	5.69	44.264	-129.452	18.4	3567	610.544670030222
2008.545136	6.92	37.487	142.319	28.7	1588	196.395220112976
2008.549992	5.53	-3.762	150.985	15	5747	746.011322168407
2008.558718	6.22	50.892	157.646	27	705	467.990744197397
2008.559338	5.57	32.789	105.551	15	3845	16.9699940721535
2008.561315	5.87	51.272	178.977	21	705	1308.79602509674
2008.569161	5.88	-0.155	-18.262	17	9910492	1091.30179228384
2008.57194	5.9	-10.572	163.195	20	5747	1724.59112158621
2008.5746	5.72	-54.575	-118.808	10	880	3057.16314617921
2008.581399	5.68	32.065	104.722	12.7	2061	95.8474841013659
2008.598962	5.85	52.101	-175.576	12.6	376	1168.72684172478
2008.599472	5.57	-9.168	-109.491	10	4328	3195.50156920361
2008.603015	6.42	-60.95	153.937	25	525	1968.42526449879
2008.6105	6.02	-0.931	-21.793	16.6	9910492	1446.98515588835
2008.613455	5.73	-13.436	-111.195	10	4328	3704.88066736658
2008.615391	5.7	83.567	115.011	15	35	1035.26181589293
2008.618632	5.54	7.306	-82.808	21.6	16689	381.09663891261
2008.619943	5.99	12.997	124.402	16.1	755	381.041063991553
2008.621951	5.72	52.284	98.229	12.5	66	204.736321748894
2008.626016	5.61	-52.965	-4.582	10	599	3478.78309262401
2008.630957	5.68	-28.397	-112.916	10	214	3886.99647546029
2008.63126	5.59	-14.898	-173.188	15	290	2864.16159493807
2008.63659	5.7	24.818	97.825	15	8315	69.0452493084937
2008.638808	6.02	-17.804	65.381	15	986	1786.33632869688
2008.646443	5.85	10.31	125.321	15	1188	97.6639362153838
2008.647658	6.7	30.976	83.594	12	1161	9.68205422182498
2008.65179	6.29	51.633	104.194	16	1037	160.464694577232
2008.652381	5.75	-10.735	41.474	15	790	743.327969650528
2008.654104	5.78	32.335	47.394	15	3341	67.5866872074752
2008.655787	5.9	50	-129.748	11.7	4747	297.555155393456
2008.6561	6.04	-0.076	-17.576	10	9910492	1031.98019435908
2008.660793	5.97	26.247	101.948	15.5	18104	69.7375437030951
2008.662703	5.55	-61.235	-67.708	10	304	741.264118676663
2008.666108	5.73	-15.296	-176.37	13.8	290	2720.29656999761
2008.675355	5.82	-31.753	-177.768	15	290	971.139474365061
2008.678431	5.78	-1.21	-13.884	10.7	9910492	930.086249420881
2008.688613	5.94	-9.218	158.335	15.7	5747	1191.26633646221
2008.691437	6.62	8.115	-38.806	10	1927	1379.66105109007
2008.698053	5.9	56.176	164.138	12.8	705	289.686225265288
2008.70089	5.66	-8.778	126.867	28.9	219	861.011408604058
2008.707218	5.78	0.92	-29.046	10	1560	1139.36783968607
2008.712033	6.02	-4.545	-106.072	10	4328	2592.78396809365
2008.717182	5.53	-11.247	164.48	15	5747	1869.21233869216
2008.728559	6.4	17.637	-105.592	12	182	396.546552553537
2008.735885	5.66	3.043	65.419	16.4	5480	1484.48986298603
2008.753529	5.71	7.363	-36.943	15	15066	1354.46654840499
2008.756991	5.51	-38.965	-91.177	10	214	1578.8187011727
2008.760196	6.7	39.469	73.732	25.2	441	51.885463500718
2008.761002	5.95	33.859	69.482	15	4342	202.391561627969
2008.762094	6.31	29.777	90.403	10	331	96.2773611014303
2008.765003	5.74	79.687	-115.383	15	1303	905.210650605909
2008.771976	5.59	-15.234	-173.327	15	290	2823.95180697321
2008.77585	5.82	43.326	46.31	16	6029	66.2616529592993
2008.776029	6.07	19.147	-64.875	15	519	710.191571516794
2008.797305	6.91	-21.817	-173.88	29	290	2124.38110807433
2008.808816	6.35	-2.562	145.681	18.6	844	341.878563265412
2008.815356	5.72	-17.28	167.265	25.8	1782	1876.26212612818
2008.823181	6.03	-3.544	145.956	24.4	844	325.393715345289
2008.823998	6.41	30.558	67.425	15	4342	283.432633983877
2008.824276	5.74	-8.931	-108.418	10	4328	3133.43281769461
2008.832446	5.98	-3.38	148.842	17.6	844	643.24241501824
2008.832486	5.8	-6.737	129.206	18.9	1220	848.126579033383
2008.857103	6.35	37.525	95.823	15	1205	88.6745140987708
