# Median water storage curves
# Sample sizes
# N_Reservoir_Increase	310
# N_Reservoir_Notrend	352
# N_Reservoir_Decrease	259
# N_Natural_Increase	218
# N_Natural_Notrend	376
# N_Natural_Decrease	456
# N_All_Increase	528
# N_All_Decrease	715

Year	Reservoir_Increase	Reservoir_Decrease	Natural_Increase	Natural_Decrease	All_Increase	All_Decrease
1994	-0.852649035817568	0.243114150377379	-0.367947941499371	0.335099140389841	-0.583953294488291	0.307476952692561
1994.08333333333	-0.866990961198699	0.276167959008091	-0.364704256877541	0.338850611937143	-0.600579413032713	0.313899447686422
1994.16666666667	-0.921119462801668	0.304564113914123	-0.378818066344239	0.344024747784441	-0.601222164726022	0.331416606783292
1994.25	-0.918397645574916	0.314370574566981	-0.384174305199198	0.363541455973459	-0.648323668837581	0.349001292545475
1994.33333333333	-0.908081575056831	0.354163161942902	-0.392204607232621	0.345136786975327	-0.665986209526729	0.351171917910272
1994.41666666667	-0.904235736722355	0.364407877807991	-0.410124714309569	0.323139530051863	-0.647192108332375	0.336174474311602
1994.5	-0.891576372031887	0.331960052507373	-0.479318963594657	0.296556822375986	-0.661144454170374	0.30427972994763
1994.58333333333	-0.892242468692684	0.273247261663648	-0.495832700623232	0.261777036429698	-0.644969852264873	0.27142492745075
1994.66666666667	-0.878095794177668	0.2204296321765	-0.458008766362636	0.302270169963089	-0.654651382264015	0.2609083624461
1994.75	-0.875920338583919	0.142691367476343	-0.47387845627971	0.270225374786879	-0.660197202124691	0.239945258543844
1994.83333333333	-0.864783358651897	0.125724027521618	-0.469543628693058	0.280012827684787	-0.626381625926936	0.225975501170116
1994.91666666667	-0.868933435596813	0.168333622774007	-0.455920979085834	0.298663941218546	-0.626071986751145	0.257998564972862
1995	-0.856527184833341	0.216650690154909	-0.480020116120288	0.32973750246584	-0.630356679037081	0.283026670767455
1995.08333333333	-0.875925568710571	0.266287900263963	-0.470815185830483	0.343913037361847	-0.642509098964581	0.3106355796436
1995.16666666667	-0.879248416373676	0.289001261523553	-0.470070690774901	0.354374599657207	-0.651961211783023	0.335373163348008
