Time	Magnitude	Latitude	Longitude	Depth
2006.342967	5.93	-38.58	78.659	22.3
2006.345231	6.1	-36.801	78.363	20
2006.347397	5.87	-4.901	102.238	38.3
2006.352124	6.42	52.459	-169.336	30
2006.356535	5.56	23.329	94.217	49.1
2006.360392	5.66	5.486	94.449	34
2006.369869	5.68	-0.151	125.154	35
2006.370006	6.82	0.06	97.067	15
2006.376349	5.71	54.639	163.746	23.1
2006.382173	6.02	1.503	-85.364	15
2006.387052	6.11	-4.726	126.93	15
2006.390206	5.59	-27.608	-112.541	15
2006.391257	5.55	-20.383	168.892	28.7
2006.391306	5.7	-2.261	139.152	30
2006.395255	5.52	-18.198	-71.14	34.7
