2005.161644	0.125726041
2005.246575	0.130947488
2005.328767	0.192430751
2005.413699	0.239619846
2005.49589	0.239083419
2005.580822	0.225137817
2005.665753	0.201410189
2005.747945	0.274228551
2005.832877	0.229026201
2005.915068	0.309257965
2006	0.215082705
2006.084932	0.276241237
2006.246575	0.37023417
2006.328767	0.302411691
2006.413699	0.331681069
2006.49589	0.342291029
2006.580822	0.336650081
2006.665753	0.345246001
2006.747945	0.337993121
2006.832877	0.013764728
2006.915068	0.4127086
2007.161644	0.346723536
2007.246575	0.349947363
2007.328767	0.314762341
2007.413699	0.306304584
2007.49589	0.303217099
2007.580822	0.299458613
2007.665753	0.285902979
2007.747945	0.339470495
2007.915068	0.194709001
2008	0.285902979
2008.084699	0.267788361
2008.248634	0.274094374
2008.415301	0.230367076
2008.497268	0.170054442
2008.666667	0.216423299
2008.748634	0.152507037
2008.833333	0.165901584
2008.915301	0.108859558
2009.084932	0.078885281
2009.161644	0.155721482
2009.246575	0.187472477
2009.328767	0.182112595
2009.413699	0.182112595
2009.49589	0.177825001
2009.580822	0.133223632
2009.665753	0.104309019
2009.747945	0.241631488
2009.832877	0.207039709
2009.915068	0.159471865
2010	0.166839303
2010.084932	0.135633751
2010.161644	0.029403864
2010.328767	0.103372182
2010.413699	0.185730468
2010.49589	0.176083245
2010.580822	0.166705343
2010.665753	0.136437144
2010.747945	0.233987572
2010.832877	0.253166075
2011	0.314762341
2011.084932	0.521436687
2011.161644	0.505816375
2011.246575	0.288855457
2011.328767	0.267654197
2011.413699	0.31194297
2011.49589	0.354649055
2011.580822	0.325101054
2011.665753	0.337724511
2011.747945	0.426558939
2011.832877	0.395366099
2011.915068	0.329532422
2012	0.237340059
2012.084699	0.247800903
2012.248634	0.316641988
2012.415301	0.318118891
2012.497268	0.315567898
2012.581967	0.298384799
2012.748634	0.275436155
2012.833333	0.325638174
2012.915301	0.278656541
2013.084932	0.302411691
2013.161644	0.346454891
2013.246575	0.288989663
2013.328767	0.291002795
2013.49589	0.163624321
2013.580822	0.26577593
2013.665753	0.305499139
2013.747945	0.223260748
2013.832877	0.173537684
2013.915068	0.137642251
2014.084932	0.266715057
2014.161644	0.255848823
2014.246575	0.220445243
2014.328767	0.170590313
2014.413699	0.144739437
2014.49589	0.135767649
2014.580822	0.058820793
2014.665753	0.121174346
2014.747945	0.093469287
2014.832877	0.077681241
2015.084932	0.136972744
2015.161644	0.072330214
2015.246575	0.061094463
2015.328767	0.050930425
2015.413699	0.035152509
2015.49589	-0.014563438
2015.580822	-0.015231408
2015.665753	-0.065443466
2015.747945	-0.084796962
2015.915068	0.073935477
2016	0.048255938
2016.084699	-0.028589404
2016.163934	0.012428221
2016.248634	0.134294785
2016.330601	0.094405984
2016.415301	0.099624967
2016.497268	-0.066778372
2016.581967	0.102301528
2016.666667	0.05908828
2016.748634	0.074203024
2016.833333	0.111268793
2016.915301	0.272886793
2017.084932	0.303754042
2017.161644	0.245252597
2017.246575	0.38904863
2017.328767	0.354111702
2017.413699	0.318253156
2017.49589	0.310600454
2017.580822	0.331009609
2017.665753	0.343365549
2017.747945	0.391736842
2018	0.386898138
2018.084932	0.360291522
2018.246575	0.351828
2018.328767	0.405313961
2018.413699	0.324966775
2018.49589	0.300129756
2018.580822	0.30670731
2018.665753	0.321341337
2018.747945	0.330338156
2018.832877	0.324295383
2018.915068	0.452788297
2019.084932	0.37345913
2019.161644	0.071126292
2019.246575	0.36324729
2019.328767	0.364993942
2019.413699	0.336381476
2019.49589	0.332889714
2019.580822	0.339067572
2019.665753	0.341350838
2019.747945	0.351156338
2020	0.294895023
2020.084699	0.38595732
2020.163934	0.32859241
2020.248634	0.373862261
2020.330601	0.329398133
2020.497268	0.313419768
2020.581967	0.315702158
2020.666667	0.334769871
